,display_name,date,new_cases,rolling_average_new_cases_centered
1220,Northeast,2022-04-13,12098.0,11875.57142857143
1221,Northeast,2022-04-16,1777.0,13590.42857142857
1222,Northeast,2022-04-18,30320.0,13494.57142857143
1223,Northeast,2022-04-22,20260.0,14962.57142857143
1224,Northeast,2022-05-01,2017.0,19107.0
1225,Northeast,2022-05-06,20907.0,22607.714285714286
1226,Northeast,2022-05-10,22558.0,23928.285714285717
1227,Northeast,2022-05-11,52169.0,21298.42857142857
1228,Northeast,2022-05-18,56148.0,26998.85714285714
1229,Northeast,2022-05-22,34536.0,24406.85714285714
1230,Northeast,2022-05-28,474.0,20753.42857142857
1231,Northeast,2022-06-01,38082.0,16572.428571428572
1232,Northeast,2022-06-04,313.0,16186.142857142857
1233,Northeast,2022-06-05,16882.0,17690.428571428572
1234,Northeast,2022-06-08,48612.0,16413.428571428572
1235,Northeast,2022-06-09,7045.0,15989.714285714286
1236,Northeast,2022-06-18,307.0,12563.571428571428
1237,Northeast,2022-06-21,12383.0,12269.42857142857
1238,Northeast,2022-06-24,9953.0,12984.0
1239,Northeast,2022-06-28,7233.0,12621.142857142857
1240,Northeast,2022-06-29,19044.0,12518.142857142857
1241,Northeast,2022-07-05,15341.0,13359.142857142857
1242,Northeast,2022-07-08,10788.0,14535.857142857143
1243,Northeast,2022-07-17,27631.0,14784.0
1244,Northeast,2022-07-21,26474.0,15939.57142857143
1245,Northeast,2022-07-27,40656.0,14933.714285714284
1246,Northeast,2022-07-29,567.0,17729.0
1247,Northeast,2022-07-30,191.0,16260.57142857143
1248,Northeast,2022-08-01,26745.0,16234.142857142857
1249,Northeast,2022-08-05,243.0,14603.0
1250,Northeast,2022-08-08,17928.0,13504.428571428572
1251,Northeast,2022-08-10,27876.0,13511.57142857143
1252,Northeast,2022-08-12,293.0,18450.42857142857
1253,Northeast,2022-08-14,12875.0,18707.42857142857
1254,Northeast,2022-09-02,3976.0,9404.428571428572
1255,Northeast,2022-09-06,20290.0,17612.285714285714
1256,Northeast,2022-09-07,76979.0,17466.0
1257,Northeast,2022-09-08,7118.0,17518.0
1258,Northeast,2022-09-16,1470.0,13385.42857142857
1259,Northeast,2022-09-22,15218.0,12469.0
1260,Northeast,2022-09-24,9165.0,12245.571428571428
1261,Northeast,2022-10-04,8384.0,9434.42857142857
1262,Northeast,2022-10-15,309.0,9022.714285714286
1263,Northeast,2022-10-18,16636.0,8935.42857142857
1264,Northeast,2022-10-20,14590.0,9841.0
1265,Northeast,2022-10-25,15511.0,9234.857142857143
1266,Northeast,2022-11-03,10654.0,9486.57142857143
1267,Northeast,2022-11-06,11679.0,8757.57142857143
1268,Northeast,2022-11-19,124.0,8544.42857142857
1269,Northeast,2022-11-20,10335.0,8951.0
1270,Northeast,2022-11-23,17736.0,6448.0
1271,Northeast,2022-11-24,4694.0,6153.285714285715
1272,Northeast,2022-11-26,0.0,9964.0
1273,Northeast,2022-12-02,1253.0,6118.285714285715
1274,Northeast,2022-12-03,135.0,4669.285714285715
1275,Northeast,2022-12-05,0.0,9359.285714285714
1277,Nationwide,2022-12-08,88217.0,45087.857142857145
1278,Nationwide,2022-12-10,215.0,35130.142857142855
1279,Northeast,2020-02-02,0.0,0.1428571428571428
1280,Northeast,2020-02-03,0.0,0.1428571428571428
1281,Northeast,2020-02-10,0.0,0.0
1282,Northeast,2020-02-13,0.0,0.0
1283,Northeast,2020-02-18,0.0,0.0
1284,Northeast,2020-02-20,0.0,0.0
1285,Northeast,2020-02-25,0.0,0.0
1286,Northeast,2020-03-03,3.0,5.428571428571429
1287,Northeast,2020-03-10,83.0,82.71428571428571
1288,Northeast,2020-03-14,205.0,277.2857142857143
1289,Northeast,2020-03-17,889.0,1286.7142857142858
1290,Northeast,2020-03-20,2600.0,3431.1428571428573
1291,Northeast,2020-03-22,4506.0,5233.142857142857
1292,Northeast,2020-03-27,8976.0,9621.57142857143
1293,Northeast,2020-03-29,9798.0,11043.57142857143
1294,Northeast,2020-04-02,14224.0,15286.142857142857
1295,Northeast,2020-04-03,21733.0,15925.714285714286
1296,Northeast,2020-04-08,18792.0,17754.285714285714
1297,Northeast,2020-04-10,19228.0,17405.0
1298,Northeast,2020-04-12,15802.0,17017.714285714286
1299,Northeast,2020-04-14,14806.0,16311.857142857143
1300,Northeast,2020-04-16,17986.0,15540.142857142857
1301,Northeast,2020-04-19,13738.0,14468.857142857143
1302,Northeast,2020-04-20,12789.0,14140.714285714286
1303,Northeast,2020-04-25,18781.0,14222.857142857143
1304,Northeast,2020-04-27,9563.0,13287.42857142857
1305,Northeast,2020-04-30,12038.0,10636.0
1306,Northeast,2020-05-03,9064.0,9427.857142857143
1307,Northeast,2020-05-05,7494.0,8582.714285714286
1308,Northeast,2020-05-09,7571.0,7181.571428571428
1309,Northeast,2020-05-14,6804.0,6148.428571428572
1310,Northeast,2020-05-18,5669.0,5926.857142857143
1311,Northeast,2020-05-27,3680.0,4121.571428571428
1312,Northeast,2020-06-01,6162.0,3867.428571428572
1313,Northeast,2020-06-02,3187.0,3695.571428571429
1314,Northeast,2020-06-03,2819.0,3598.428571428572
1315,Northeast,2020-06-06,3494.0,2722.8571428571427
1316,Northeast,2020-06-08,2752.0,2564.1428571428573
1317,Northeast,2020-06-21,1714.0,1848.7142857142856
1318,Northeast,2020-06-26,2181.0,1869.7142857142856
1319,Northeast,2020-06-28,1822.0,1950.142857142857
1320,Northeast,2020-07-01,1989.0,2017.7142857142856
1321,Northeast,2020-07-03,2697.0,1990.571428571429
1322,Northeast,2020-07-15,2537.0,2194.714285714286
1323,Northeast,2020-07-19,1698.0,2305.5714285714284
1324,Northeast,2020-07-20,2543.0,2350.142857142857
1325,Northeast,2020-07-21,2460.0,2494.0
1326,Northeast,2020-07-25,2693.0,2644.0
1327,Northeast,2020-07-26,2217.0,2777.285714285714
1328,Northeast,2020-07-28,2569.0,2724.428571428572
1329,Northeast,2020-07-30,2463.0,2656.0
1330,Northeast,2020-07-31,3057.0,2598.1428571428573
1331,Northeast,2020-08-02,1950.0,2473.142857142857
1332,Northeast,2020-08-07,2363.0,2309.428571428572
1333,Northeast,2020-08-14,2266.0,2149.0
1334,Northeast,2020-08-24,2166.0,2403.428571428572
1335,Northeast,2020-08-28,2522.0,2240.428571428572
1336,Northeast,2020-09-01,2453.0,2461.714285714286
1337,Northeast,2020-09-04,2558.0,2418.0
1338,Northeast,2020-09-06,2030.0,2368.8571428571427
1339,Northeast,2020-09-07,1683.0,2297.142857142857
1340,Northeast,2020-09-12,2737.0,2597.428571428572
1341,Northeast,2020-09-15,2875.0,2662.285714285714
1342,Northeast,2020-09-16,2842.0,2697.285714285714
1343,Northeast,2020-09-21,2183.0,2676.285714285714
1344,Northeast,2020-10-02,5071.0,4068.857142857143
1345,Northeast,2020-10-03,3358.0,4132.285714285715
1346,Northeast,2020-10-04,4793.0,4194.285714285715
1347,Northeast,2020-10-16,5717.0,5461.142857142857
1348,Northeast,2020-10-18,4865.0,5466.714285714285
1349,Northeast,2020-10-20,5104.0,5836.571428571428
1350,Northeast,2020-10-25,5704.0,7356.571428571428
1351,Northeast,2020-10-28,9966.0,8139.428571428572
1352,Northeast,2020-11-02,8568.0,9467.42857142857
1353,Northeast,2020-11-06,12192.0,11856.285714285714
1354,Northeast,2020-11-09,13334.0,14863.0
1355,Northeast,2020-11-10,16274.0,15967.42857142857
1356,Northeast,2020-11-15,15655.0,19495.42857142857
1357,Northeast,2020-11-20,21077.0,21707.0
1358,Northeast,2020-11-21,21219.0,21693.714285714286
1359,Northeast,2020-11-27,27513.0,22579.571428571428
1360,Northeast,2020-12-02,35797.0,30189.14285714286
1361,Northeast,2020-12-10,35339.0,34417.28571428572
1362,Northeast,2020-12-13,30676.0,35234.142857142855
1363,Northeast,2020-12-16,42974.0,33802.71428571428
1364,Northeast,2020-12-18,35335.0,33146.71428571428
1365,Northeast,2020-12-23,34643.0,28425.285714285717
1366,Northeast,2020-12-28,31473.0,34714.857142857145
1367,Northeast,2020-12-29,72040.0,35664.28571428572
1368,Northeast,2020-12-30,40010.0,38700.142857142855
1369,Northeast,2021-01-01,31639.0,39733.71428571428
1370,Northeast,2021-01-02,43712.0,37841.57142857143
1371,Northeast,2021-01-03,26051.0,36674.142857142855
1372,Northeast,2021-01-05,54385.0,43295.142857142855
1373,Northeast,2021-01-17,24571.0,34474.57142857143
1374,Northeast,2021-01-23,31993.0,31089.571428571428
1375,Northeast,2021-02-01,21924.0,23448.42857142857
1376,Northeast,2021-02-02,20833.0,21943.85714285714
1377,Northeast,2021-02-05,22683.0,20707.42857142857
1378,Northeast,2021-02-08,17055.0,21467.0
1379,Northeast,2021-02-15,14669.0,17062.285714285714
1380,Northeast,2021-02-18,16538.0,15839.714285714286
1381,Northeast,2021-02-20,15453.0,15487.714285714286
1382,Northeast,2021-02-22,14405.0,16040.57142857143
1383,Northeast,2021-02-24,21072.0,16367.285714285714
1384,Northeast,2021-02-25,18201.0,16373.57142857143
1385,Northeast,2021-03-04,16588.0,15849.714285714286
1386,Northeast,2021-03-10,17415.0,15512.285714285714
1387,Northeast,2021-03-11,15863.0,15470.857142857143
1388,Northeast,2021-03-20,14399.0,14280.57142857143
1389,Northeast,2021-03-25,16414.0,23230.0
1390,Northeast,2021-03-26,23558.0,23736.0
1391,Northeast,2021-04-01,23330.0,20254.857142857145
1392,Northeast,2021-04-03,18413.0,21026.571428571428
1393,Northeast,2021-04-04,17637.0,20072.285714285717
1394,Northeast,2021-04-18,14649.0,17463.714285714286
1395,Northeast,2021-04-19,12576.0,16399.571428571428
1396,Northeast,2021-04-25,13012.0,11882.57142857143
1397,Northeast,2021-04-26,8157.0,11266.142857142857
1398,Northeast,2021-04-30,12238.0,9664.42857142857
1399,Northeast,2021-05-01,9718.0,9603.857142857143
1400,Northeast,2021-05-06,8777.0,7767.428571428572
1401,Northeast,2021-05-10,5862.0,6392.571428571428
1402,Northeast,2021-05-11,5406.0,5996.0
1403,Northeast,2021-05-16,4392.0,4648.571428571428
1404,Northeast,2021-05-23,4373.0,3752.857142857143
1405,Northeast,2021-05-24,3981.0,3467.8571428571427
1406,Northeast,2021-05-30,2385.0,2044.428571428572
1407,Northeast,2021-06-02,1579.0,1944.857142857143
1408,Northeast,2021-06-03,2375.0,1768.142857142857
1409,Northeast,2021-06-06,1148.0,1746.2857142857142
1410,Northeast,2021-06-07,1364.0,1652.7142857142858
1411,Northeast,2021-06-11,1351.0,1335.0
1412,Northeast,2021-06-17,1090.0,990.0
1413,Northeast,2021-06-19,622.0,937.7142857142856
1414,Northeast,2021-06-23,1022.0,913.4285714285714
1415,Northeast,2021-06-24,1109.0,939.7142857142856
1416,Northeast,2021-06-28,1257.0,912.0
1417,Northeast,2021-07-01,954.0,956.4285714285714
1418,Northeast,2021-07-05,467.0,1027.7142857142858
1419,Northeast,2021-07-20,3181.0,3091.857142857143
1420,Northeast,2021-07-21,3801.0,3218.285714285714
1421,Northeast,2021-07-22,3840.0,3079.714285714286
1422,Northeast,2021-07-28,5531.0,4932.428571428572
1423,Northeast,2021-08-09,14300.0,9251.0
1424,Northeast,2021-08-12,11262.0,10102.42857142857
1425,Northeast,2021-08-14,2504.0,10475.857142857143
1426,Northeast,2021-08-21,8977.0,11661.0
1427,Northeast,2021-08-24,10930.0,13254.714285714286
1428,Northeast,2021-08-25,19946.0,13389.285714285714
1429,Northeast,2021-08-26,8839.0,12875.0
1430,Northeast,2021-08-27,20921.0,13726.571428571428
1431,Northeast,2021-08-31,12562.0,13393.857142857143
1432,Northeast,2021-09-03,14796.0,11837.714285714286
1433,Northeast,2021-09-04,5451.0,12956.0
1434,Northeast,2021-09-06,6293.0,13291.714285714286
1435,Northeast,2021-09-11,11682.0,15073.142857142857
1436,Northeast,2021-09-12,9572.0,15236.142857142857
1437,Northeast,2021-09-16,20122.0,15336.714285714286
1438,Northeast,2021-09-24,17306.0,13808.42857142857
1439,Northeast,2021-09-28,24323.0,13751.857142857143
1440,Northeast,2021-10-11,15217.0,13116.142857142857
1441,Northeast,2021-10-14,11080.0,13978.0
1442,Northeast,2021-10-15,19118.0,14138.714285714286
1443,Northeast,2021-10-20,14303.0,11895.714285714286
1444,Northeast,2021-10-25,13314.0,11149.428571428572
1445,Northeast,2021-10-28,11883.0,11380.142857142857
1446,Northeast,2021-10-29,14918.0,11568.0
1447,Northeast,2021-11-01,14629.0,12562.0
1448,Northeast,2021-11-09,8636.0,14920.42857142857
1449,Northeast,2021-11-11,15539.0,16099.857142857143
1450,Northeast,2021-11-12,20165.0,18520.285714285717
1451,Northeast,2021-11-15,34021.0,20732.0
1452,Northeast,2021-11-24,26277.0,20236.285714285717
1453,Northeast,2021-11-30,14899.0,24739.85714285714
1454,Northeast,2021-12-09,40628.0,32628.14285714286
1455,Northeast,2021-12-10,42127.0,34206.57142857143
1456,Northeast,2021-12-13,48908.0,35749.857142857145
1457,Northeast,2021-12-16,50035.0,39178.71428571428
1458,Northeast,2021-12-20,73285.0,56167.0
1459,Northeast,2021-12-23,82217.0,67420.42857142858
1460,Northeast,2021-12-26,137432.0,88120.57142857143
1461,Northeast,2021-12-29,148222.0,117304.28571428572
1462,Northeast,2022-01-03,356303.0,154136.7142857143
1463,Northeast,2022-01-06,266488.0,186607.42857142855
1464,Northeast,2022-01-08,126558.0,173053.14285714287
1465,Northeast,2022-01-09,104460.0,181012.57142857145
1466,Northeast,2022-01-10,269208.0,163709.14285714287
1467,Northeast,2022-01-11,127653.0,153987.57142857142
1468,Northeast,2022-01-15,75007.0,119415.0
1469,Northeast,2022-01-17,103650.0,100314.57142857143
1470,Northeast,2022-01-18,122684.0,94235.14285714286
1471,Northeast,2022-01-22,46470.0,69616.57142857143
1472,Northeast,2022-02-05,9528.0,23580.85714285714
1473,Northeast,2022-02-12,10713.0,16382.42857142857
1474,Northeast,2022-02-17,21125.0,15547.714285714286
1475,Northeast,2022-02-28,5048.0,9444.0
1476,Northeast,2022-03-02,13125.0,8966.42857142857
1477,Northeast,2022-03-03,8223.0,8393.0
1478,Northeast,2022-03-12,2975.0,4813.571428571428
1479,Northeast,2022-03-23,5036.0,5558.285714285714
1480,Northeast,2022-03-25,8806.0,6440.857142857143
1481,Northeast,2022-03-26,854.0,6723.571428571428
1482,Northeast,2022-03-29,8579.0,7078.285714285715
1483,Northeast,2022-03-31,9607.0,8134.285714285715
1484,Northeast,2022-04-01,8426.0,7940.142857142857
1485,Northeast,2022-04-10,1026.0,12073.42857142857
1486,Northeast,2022-04-11,27050.0,13673.857142857143
1487,Northeast,2022-04-12,8426.0,11806.42857142857
1488,Northeast,2022-04-24,1951.0,14258.57142857143
1489,Northeast,2022-05-07,18850.0,21620.85714285714
1490,Northeast,2022-05-15,37589.0,27457.714285714286
1491,Northeast,2022-05-16,45126.0,27264.14285714286
1492,Northeast,2022-05-19,14974.0,26562.714285714286
1493,Northeast,2022-05-20,12715.0,23820.571428571428
1494,Northeast,2022-05-24,20889.0,24847.714285714286
1495,Northeast,2022-05-30,21446.0,17469.571428571428
1496,Northeast,2022-06-02,20220.0,18984.14285714286
1497,Northeast,2022-06-11,219.0,15855.142857142857
1498,Northeast,2022-06-13,19656.0,13647.42857142857
1499,Northeast,2022-06-14,12827.0,13769.857142857143
1500,Northeast,2022-06-25,929.0,12248.285714285714
1501,Northeast,2022-06-27,14844.0,13224.285714285714
1502,Northeast,2022-06-30,25547.0,13679.142857142857
1503,Northeast,2022-07-06,15303.0,15337.142857142857
1504,Northeast,2022-07-07,24689.0,12030.42857142857
1505,Northeast,2022-07-11,21576.0,14092.57142857143
1506,Northeast,2022-07-12,12292.0,13160.714285714286
1507,Northeast,2022-07-14,4808.0,15131.428571428572
1508,Northeast,2022-07-15,4265.0,14204.57142857143
1509,Northeast,2022-07-18,15088.0,17879.14285714286
1510,Northeast,2022-07-19,24852.0,17306.428571428572
1511,Northeast,2022-07-28,17847.0,14667.0
1512,Northeast,2022-08-20,9330.0,10680.714285714286
1513,Northeast,2022-08-22,16508.0,12184.857142857143
1514,Northeast,2022-08-24,32844.0,11085.857142857143
1515,Northeast,2022-08-27,298.0,12171.714285714286
1516,Northeast,2022-08-30,8084.0,9975.142857142857
1517,Northeast,2022-08-31,24304.0,10115.42857142857
1518,Northeast,2022-09-01,11486.0,10037.285714285714
1519,Northeast,2022-09-10,256.0,16677.571428571428
1520,Northeast,2022-09-11,10717.0,8350.42857142857
1521,Northeast,2022-09-12,11505.0,11184.42857142857
1522,Northeast,2022-09-17,237.0,13540.42857142857
1523,Northeast,2022-09-18,20632.0,14549.714285714286
1524,Northeast,2022-09-20,10335.0,12845.714285714286
1525,Northeast,2022-09-23,1280.0,12383.857142857143
1526,Northeast,2022-09-26,15868.0,9483.57142857143
1527,Northeast,2022-10-06,6824.0,10448.0
1528,Northeast,2022-10-07,996.0,9620.42857142857
1529,Northeast,2022-10-13,13287.0,9347.285714285714
1530,Northeast,2022-10-16,10866.0,8699.57142857143
1531,Northeast,2022-10-28,1403.0,8283.285714285714
1532,Northeast,2022-10-30,10566.0,10325.0
1533,Nationwide,2020-02-07,1.0,3.8571428571428568
1534,Nationwide,2020-02-11,1.0,3.857142857142856
1535,Nationwide,2020-02-12,0.0,1.0
1536,Nationwide,2020-02-18,1.0,1.5714285714285714
1537,Nationwide,2020-02-20,2.0,2.4285714285714284
1538,Nationwide,2020-02-22,5.0,6.0
1539,Nationwide,2020-02-24,5.0,10.428571428571429
1540,Nationwide,2020-02-25,22.0,11.857142857142858
1541,Nationwide,2020-03-04,84.0,93.14285714285714
1542,Nationwide,2020-03-05,114.0,118.85714285714286
1543,Nationwide,2020-03-12,756.0,734.8571428571429
1544,Nationwide,2020-03-15,985.0,1582.0
1545,Nationwide,2020-03-31,23664.0,24421.571428571428
1546,Nationwide,2020-04-04,33519.0,29875.85714285714
1547,Nationwide,2020-04-11,49929.0,32047.571428571428
1548,Nationwide,2020-04-12,25477.0,31442.571428571428
1549,Nationwide,2020-04-13,23413.0,31200.571428571428
1550,Nationwide,2020-04-15,28722.0,27297.42857142857
1551,Nationwide,2020-04-22,26491.0,28480.42857142857
1552,Nationwide,2020-04-23,29765.0,28585.0
1553,Nationwide,2020-04-24,35751.0,28344.571428571428
1554,Nationwide,2020-04-26,25400.0,28747.0
1555,Nationwide,2020-04-30,29858.0,27651.42857142857
1556,Nationwide,2020-05-10,19589.0,23288.0
1557,Nationwide,2020-05-16,24445.0,22723.285714285717
1558,Nationwide,2020-06-02,20647.0,22089.0
1559,Nationwide,2020-06-04,21962.0,22159.714285714286
1560,Nationwide,2020-06-11,23267.0,22184.571428571428
1561,Nationwide,2020-06-14,20773.0,24400.0
1562,Nationwide,2020-06-17,26919.0,27683.0
1563,Nationwide,2020-06-20,33584.0,31508.0
1564,Nationwide,2020-06-21,28767.0,33473.0
1565,Nationwide,2020-06-27,46775.0,43893.57142857143
1566,Nationwide,2020-06-28,40250.0,45709.142857142855
1567,Nationwide,2020-07-02,56922.0,50204.857142857145
1568,Nationwide,2020-07-06,44475.0,54822.28571428572
1569,Nationwide,2020-07-10,70009.0,61816.42857142857
1570,Nationwide,2020-07-12,58819.0,64351.0
1571,Nationwide,2020-07-14,68493.0,66141.14285714286
1572,Nationwide,2020-07-19,59716.0,65690.28571428571
1573,Nationwide,2020-07-24,72662.0,63139.71428571428
1574,Nationwide,2020-07-31,66020.0,57527.42857142857
1575,Nationwide,2020-08-01,58484.0,56696.142857142855
1576,Nationwide,2020-08-05,54795.0,52116.142857142855
1577,Nationwide,2020-08-09,44514.0,49531.857142857145
1578,Nationwide,2020-08-16,36604.0,43479.857142857145
1579,Nationwide,2020-08-22,42432.0,40114.28571428572
1580,Nationwide,2020-08-23,32315.0,40404.71428571428
1581,Nationwide,2020-08-24,32943.0,40709.71428571428
1582,Nationwide,2020-08-29,41493.0,40614.42857142857
1583,Nationwide,2020-08-31,31317.0,39548.28571428572
1584,Nationwide,2020-09-04,47307.0,38648.71428571428
1585,Nationwide,2020-09-05,41640.0,36022.57142857143
1586,Nationwide,2020-09-07,25433.0,34558.71428571428
1587,Nationwide,2020-09-14,32967.0,38833.0
1588,Nationwide,2020-09-30,46560.0,42700.57142857143
1589,Nationwide,2020-10-09,56875.0,50057.0
1590,Nationwide,2020-10-23,79885.0,68782.28571428571
1591,Nationwide,2020-10-24,69206.0,70475.0
1592,Nationwide,2020-10-26,71394.0,75161.42857142857
1593,Nationwide,2020-10-27,71654.0,77456.14285714286
1594,Nationwide,2020-10-31,81580.0,97520.71428571428
1595,Nationwide,2020-11-01,141947.0,101656.71428571428
1596,Nationwide,2020-11-03,99601.0,112603.0
1597,Nationwide,2020-11-10,147030.0,140091.2857142857
1598,Nationwide,2020-11-11,155881.0,147942.85714285713
1599,Nationwide,2020-11-12,150814.0,151977.7142857143
1600,Nationwide,2020-11-15,134659.0,158419.2857142857
1601,Nationwide,2020-11-18,168375.0,170652.7142857143
1602,Nationwide,2020-11-19,195772.0,171034.42857142858
1603,Nationwide,2020-12-02,220612.0,196185.85714285716
1604,Nationwide,2020-12-03,223609.0,202086.7142857143
1605,Nationwide,2020-12-06,165342.0,211653.57142857145
1606,Nationwide,2020-12-07,178508.0,212282.14285714287
1607,Nationwide,2020-12-09,235680.0,213840.85714285716
1608,Nationwide,2020-12-10,228009.0,215372.57142857145
1609,Nationwide,2020-12-12,217573.0,213441.57142857145
1610,Nationwide,2020-12-13,176064.0,212992.7142857143
1611,Nationwide,2020-12-21,161652.0,195644.14285714287
1612,Nationwide,2020-12-25,100533.0,172074.0
1613,Nationwide,2020-12-26,128476.0,180656.0
1614,Nationwide,2020-12-31,253624.0,233176.42857142855
1615,Nationwide,2021-01-02,228932.0,223376.85714285716
1616,Nationwide,2021-01-03,217023.0,223221.7142857143
1617,Nationwide,2021-01-04,175746.0,230205.85714285716
1618,Nationwide,2021-01-09,228998.0,239852.57142857145
1619,Nationwide,2021-01-10,199990.0,235418.2857142857
1620,Nationwide,2021-01-11,183821.0,226764.85714285716
1621,Nationwide,2021-01-14,241939.0,206628.2857142857
1622,Nationwide,2021-01-15,224182.0,200537.7142857143
1623,Nationwide,2021-01-18,141187.0,180549.57142857145
1624,Nationwide,2021-01-20,201042.0,169966.57142857142
1625,Nationwide,2021-02-05,126227.0,107129.28571428572
1626,Nationwide,2021-02-07,97659.0,100422.42857142857
1627,Nationwide,2021-02-12,94919.0,83714.71428571429
1628,Nationwide,2021-02-14,64803.0,74861.85714285714
1629,Nationwide,2021-02-20,66602.0,62582.0
1630,Nationwide,2021-02-22,50895.0,64500.71428571428
1631,Nationwide,2021-03-19,55841.0,50263.857142857145
1632,Nationwide,2021-03-28,51899.0,62231.57142857143
1633,Nationwide,2021-04-01,73806.0,62033.142857142855
1634,Nationwide,2021-04-12,60154.0,67632.85714285714
1635,Nationwide,2021-04-13,76483.0,67365.28571428571
1636,Nationwide,2021-04-14,76523.0,67279.28571428571
1637,Nationwide,2021-04-15,73313.0,67110.57142857143
1638,Nationwide,2021-04-16,76137.0,66503.0
1639,Nationwide,2021-04-22,61502.0,55705.71428571428
1640,Nationwide,2021-05-01,46656.0,46378.57142857143
1641,Nationwide,2021-05-07,44460.0,37987.857142857145
1642,Nationwide,2021-05-10,33381.0,34504.857142857145
1643,Nationwide,2021-05-21,26857.0,23959.285714285717
1644,Nationwide,2021-06-02,17188.0,13997.42857142857
1645,Nationwide,2021-06-05,12060.0,13565.57142857143
1646,Nationwide,2021-06-06,4942.0,13903.285714285714
1647,Nationwide,2021-06-10,13705.0,12519.0
1648,Nationwide,2021-06-15,12108.0,10580.142857142857
1649,Nationwide,2021-06-18,12154.0,10283.285714285714
1650,Nationwide,2021-06-19,6784.0,10073.42857142857
1651,Nationwide,2021-06-24,12571.0,11099.285714285714
1652,Nationwide,2021-06-28,16918.0,12357.285714285714
1653,Nationwide,2021-07-04,3644.0,14853.857142857143
1654,Nationwide,2021-07-14,33991.0,41497.42857142857
1655,Nationwide,2021-07-16,146191.0,45213.42857142857
1656,Nationwide,2021-07-17,15518.0,46974.28571428572
1657,Nationwide,2021-07-26,81957.0,55289.857142857145
1658,Nationwide,2021-07-29,67643.0,78385.14285714286
1659,Nationwide,2021-08-01,21050.0,91276.85714285714
1660,Nationwide,2021-08-16,192386.0,132299.0
1661,Nationwide,2021-08-22,35536.0,145456.0
1662,Nationwide,2021-08-24,113616.0,153126.7142857143
1663,Nationwide,2021-08-27,295521.0,150523.7142857143
1664,Nationwide,2021-08-28,64515.0,156343.7142857143
1665,Nationwide,2021-09-01,186270.0,151255.42857142858
1666,Nationwide,2021-09-03,280902.0,131445.85714285713
1667,Nationwide,2021-09-09,130041.0,141635.0
1668,Nationwide,2021-09-15,173291.0,144038.0
1669,Nationwide,2021-09-21,118419.0,120632.71428571428
1670,Nationwide,2021-09-23,115724.0,119907.57142857143
1671,Nationwide,2021-09-24,166836.0,116614.42857142857
1672,Nationwide,2021-09-26,25167.0,112679.57142857143
1673,Nationwide,2021-09-27,171654.0,109478.42857142857
1674,Nationwide,2021-09-28,109207.0,106554.57142857143
1675,Nationwide,2021-10-01,146369.0,104705.71428571428
1676,Nationwide,2021-10-04,170003.0,99664.42857142857
1677,Nationwide,2021-10-19,79804.0,70611.71428571429
1678,Nationwide,2021-10-21,64118.0,72939.0
1679,Nationwide,2021-10-26,71404.0,74468.57142857143
1680,Nationwide,2021-10-30,28815.0,72634.85714285714
1681,Nationwide,2021-10-31,21807.0,71878.14285714286
1682,Nationwide,2021-11-13,46527.0,86233.0
1683,Nationwide,2021-11-24,123838.0,77085.0
1684,Nationwide,2021-12-01,151988.0,112761.85714285714
1685,Nationwide,2021-12-03,163639.0,114752.0
1686,Nationwide,2021-12-07,97625.0,118469.57142857143
1687,Nationwide,2021-12-11,37704.0,119938.71428571428
1688,Nationwide,2021-12-23,226280.0,202446.85714285716
1689,Nationwide,2021-12-26,174031.0,284684.2857142857
1690,Nationwide,2021-12-31,869557.0,496812.7142857143
1691,Nationwide,2022-01-06,958295.0,715117.4285714285
1692,Nationwide,2022-01-07,1085031.0,733381.0
1693,Nationwide,2022-01-11,578209.0,779800.8571428572
1694,Nationwide,2022-01-21,875660.0,677501.0
1695,Nationwide,2022-01-28,620740.0,428116.5714285714
1696,Nationwide,2022-01-30,94305.0,359621.28571428574
1697,Nationwide,2022-01-31,509546.0,333453.28571428574
1698,Nationwide,2022-02-01,310356.0,302402.0
1699,Nationwide,2022-02-07,281205.0,198134.2857142857
1700,Nationwide,2022-02-14,179103.0,125480.28571428572
1701,Nationwide,2022-02-15,88374.0,104515.42857142857
1702,Nationwide,2022-02-20,21843.0,83445.57142857143
1703,Nationwide,2022-02-23,127252.0,64970.0
1704,Nationwide,2022-03-02,64042.0,49448.71428571428
1705,Nationwide,2022-03-03,31608.0,45580.28571428572
1706,Nationwide,2022-03-06,6025.0,37590.42857142857
1707,Nationwide,2022-03-08,28339.0,36016.42857142857
1708,Nationwide,2022-03-09,58226.0,34779.857142857145
1709,Nationwide,2022-03-11,61260.0,33881.71428571428
1710,Nationwide,2022-03-12,10670.0,33131.28571428572
1711,Nationwide,2022-03-21,31235.0,31348.0
1712,Nationwide,2022-03-23,39920.0,28952.42857142857
1713,Nationwide,2022-03-25,50641.0,29812.0
1714,Nationwide,2022-03-30,48588.0,29069.0
1715,Nationwide,2022-04-11,45687.0,36450.42857142857
1716,Nationwide,2022-04-18,47809.0,36202.28571428572
1717,Nationwide,2022-04-20,65816.0,46250.42857142857
1718,Nationwide,2022-04-24,9266.0,47340.42857142857
1719,Nationwide,2022-04-28,54804.0,47273.142857142855
1720,Nationwide,2022-04-29,40866.0,47512.71428571428
1721,Nationwide,2022-04-30,36864.0,50643.57142857143
1722,Nationwide,2022-05-01,19047.0,52630.142857142855
